id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
3286,DKL1211642333A1,kalpepsa,suspensi,sucralfate suspension,"gastritis , tukak lambung , tukak usus 12 jari",tukak lambung| ulkus duodenum| gastritis
3290,DKL1209502403A1,ladenum,kapsul,kombinasi-lansoprazole pellet 8| 5%,"tukak lambung ringan, tukak usus, refluks esofagitis",tukak lambung| ulkus duodenum| gerd
3294,DKL0633207503A1,lagas,kapsul,lansoprazole pellet,"tukak duodenum, tukak lambung jinak, refluks esofagitis",tukak lambung| ulkus duodenum| gerd
3297,DBL9513305333A1,lagesil,suspensi,magnesium hydroxide| dried aluminium hydroxide gel| simethicone,"sakit maag, hiperasiditas lambung, tukak lambung/usus halus, akumulasi gas dalam saluran cerna",ulkus duodenum| hiperasiditas gastrointestinal| hipersekresi| sakit maag
3304,DBL0008502633A1,lambucid,suspensi,magnesium hydroxide| simethicone emulsion 30| dried aluminium hydroxide gel,meredakan gejala sakit maag,sakit maag
3309,DKL1719619533A1,lanpepsa,suspensi,sucralfate,"tukak duodenum dan lambung, gastritis kronik.",tukak lambung| ulkus duodenum| gastritis
3310,DKL0521630901A1,lanpracid,kapsul,lansoprazole pellet,"pengobatan ulkus duodenum, tukak lambung, dan refluks esofagitis",tukak lambung| ulkus duodenum| gerd
3311,DKL0033501501A1,lanvell,kapsul,kombinasi-lansoprazole pellet 8| 5,"sakit maag, tukak usus halus, tukak lambung, reflux esofagitis, nyeri lambung akibat obat2 ains (anti inflamasi non steroid).",sakit maag| nyeri lambung| ulkus duodenum| tukak lambung| gerd
3313,DKL0022717303A1,laproton,kapsul,kombinasi-lansoprazole pellet 8| 5,"tukak duodenum, tukak lambung, esofagitis erosif, sindrom zollinger-ellison",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| gerd
3315,DBL9430903463A1,lexacrol,tablet,magnesium trisilicate| simethicone| dried aluminium hydroxide gel,"hiperasiditas lambung, ulkus gaster, ulkus duodenum dengan gejala mual, kembung, perasaan penuh pada lambung",tukak lambung| ulkus duodenum| hiperasiditas gastrointestinal
3316,DKL9630904217A1,lexmodine,tablet,famotidine,"pengobatan jangka pendek tukak usus 12 jari aktif dan tukak lambung aktif yang jinak. terapi pemeliharaan pada penderita tukak usus 12 jari yang baru saja sembuh dari tukak aktif. pengobatan jangka pendek refluks gastroesofagus. pengobatan hipersekresi patologi seperti sindrom zollingerellison, adenoma endokrin multiple.",hipersekresi patologis| ulkus duodenum| tukak lambung| adenoma endokrin multiple| sindrom zollinger-ellison| gerd
3320,DBL8306301433A1,maag gel,suspensi,magnesium trisilicate| calcium carbonate| simethicone emulsion 30,"hiperasiditas , gastritis , tukak lambung , peptik esofagitis , antiflatulen",gastritis| hiperasiditas gastrointestinal| esofagitis| tukak lambung
3322,TR193335201,maagfit.,kapsul,centellae asiatica herba extract,"secara tradisional digunakan untuk membantu meringankan gangguan lambung, seperti perut kembung, mual dan muntah",mual| perut kembung| gangguan pencernaan| muntah
3324,DBL9005006263A1,magalat,tablet,magaldrate,"gangguan lambung hiperasiditas kembung  pengobatan simptomatis ulkus peptik , gastritis , esofagitis , hernia hiatus",esofagitis| ulkus peptik | hernia hiatus| gangguan pencernaan| gastritis| hiperasiditas gastrointestinal
3325,DBL8512421163A1,magasida,tablet,aluminium hydroxide,"mengurangi gejala-gejala yang berhubungan dengan kelebihan asam lambung, gastristis, tukak lambung, tukak usus dua belas jari seperti mual, nyeri lambung, nyeri ulu hati, kembung dan perasaan penuh pada lambung",nyeri lambung| ulkus duodenum| kelebihan asam lambung| mual| tukak lambung| gastritis| nyeri ulu hati| perut kembung
3330,DBL8818804663A1,magtral (rasa mint),tablet,magnesium hydroxide| simethicone| dried aluminium hydroxide gel,"sakit maag, hiperasiditas, tukak lambung/usus halus, perut kembung, dispepsia/gangguan pencernaan, heartbum",sakit maag| ulkus duodenum| heartburn| gangguan pencernaan| perut kembung| hiperasiditas gastrointestinal
3331,DBL8818804763A1,magtral (rasa strawberry),tablet,dried aluminium hydroxide gel,"mengatasi hiperasiditas lambung yang berkaitan dengan tukak lambung, esofagitis, gastritis dan kembung",esofagitis| tukak lambung| gastritis| perut kembung| hiperasiditas gastrointestinal
3333,DBL8918805733A1,magtral rasa mint,suspensi,dried aluminium hydroxide gel| magnesium hydroxide| simethicone,"mengurangi gejala-gejala yang berhubungan dengan kelebihan asam lambung, gastritis, tukak lambung, dan tukak usus dua belas jari.",tukak lambung| ulkus duodenum| gastritis| kelebihan asam lambung
3334,DBL7815613063A1,mepromaag,tablet,magnesium hydroxide| simethicone| dried aluminium hydroxide gel,"mengurangi gejala berhubungan hipersekresi asam lambung , tukak lambung , gastritis , tukak duodenum disertai gejala - gejala mual , nyeri ulu hati , nyeri lambung , kembung , penuh lambung",penuh lambung| nyeri lambung| ulkus duodenum| mual| tukak lambung| gastritis| nyeri ulu hati| perut kembung| hipersekresi
3340,DBL9715701733A1,myllacid,suspensi,dried aluminium hydroxide gel| magnesium hydroxide| simethicone,"hiperasiditas lambung tukak lambung usus halus , perut kembung , sakit maag , mual , nyeri uluhati",sakit maag| mual| tukak lambung| nyeri ulu hati| perut kembung| hiperasiditas gastrointestinal
3341,DTL0722201210A1,neosanmag,tablet,calcium carbonate| magnesium hydroxide| famotidine,"meredakan gejala berhubungan hiperasiditas mual , nyeri lambung , panas ulu hati , kembung , penuh lambung tidak dapt diatasi antasid",penuh lambung| nyeri lambung| mual| heartburn| perut kembung| hiperasiditas gastrointestinal| hipersekresi
3342,DTL0522241063A1,neosanmag fast,tablet,calcium carbonate,"meredakan gejala hipersekresi lambung seperti mual, nyeri lambung, nyeri epigastrium, kembung, perut terasa penuh",nyeri epigastrium| perut kembung| mual| nyeri lambung
3343,DBL2106421563A1,nogaze,tablet,kombinasi-simethicone powder,meredakan kembung dan rasa tidak nyaman diperut karena gas yang berlebihan.,perut kembung
3345,DKL9508003301A1,norsec,kapsul,omeprazole,"pengobatan jangka pendek tukak duodenal , tukak lambung , refluks esofagitis , sindrom zollinger - ellison",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| gerd
3346,DBL0234000563A1,novamag,tablet,aluminium hydroxide,"mengurangi gejala-gejala yang berhubungan dengan kelebihan asam lambung, gastritis, tukak lambung, dan tukak usus dua belas jari.",tukak lambung| ulkus duodenum| gastritis| kelebihan asam lambung
3352,DKL1039200403A1,omed 20,kapsul,omeprazole pellet 8|5%,"terapi jangka pendek tukak duodenum yang tidak responsif terhadap antagonis reseptor h2, tukak lambung, refluks esofagitis erosif atau ulseratif yang sudah didiagnosa melalui endoskopi, terapi jangka lama untuk sindrom zollinger-ellison.",ulkus duodenum| ulseratif| tukak lambung| sindrom zollinger-ellison| gerd| hipersekresi
3353,DKL0516908410A1,omekur,tablet,cimetidine,pengobatan jangka pendek tukak usus 12 jari yang aktif,ulkus duodenum
3354,DKL9904514403A1,ozid,kapsul,kombinasi-omeprazole pellet 8|5%,"pengobatan jangka pendek untuk tukak duodenal, tukak lambung, refluks esofagitis, sindrom zollinger-ellison",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| gerd
3358,DKL1033523533A1,peptovell,suspensi,sucralfate,"terapi gastritis , tukak lambung , tukak duodenum",tukak lambung| ulkus duodenum| gastritis
3361,DKL1213706615A1,pepzol 20,tablet,pantoprazole sodium sesquihydrate,menghilangkan gejala terapi jangka pendek gangguan gaster pengurangan asam lambung ulkus duodenal ulkus gaster refluks esofagitis berat,gangguan gaster| esofagitis| ulkus duodenum| refluks| tukak lambung| gerd| hipersekresi
3362,DBL2118908233A1,pimag,suspensi,dried aluminium hydroxide gel| magnesium hydroxide| simethicone emulsion 30,"untuk mengurangi gejala yang berhubungan dengan kelebihan asam lambung, gastritis, tukak lambung, dan tukak usus 12 jari dengan gejala mual, kembung, nyeri lambung, nyeri ulu hati, dan rasa penuh pada lambung.",nyeri lambung| ulkus duodenum| kelebihan asam lambung| tukak lambung| nyeri ulu hati| gastritis
3371,DBL8517801033A1,polycrol,suspensi,aluminium hydroxide,"gangguan lambung yang disebabkan karana kelebihan asam lambung seperli pada tukak lambung, nyari pada ulu hati. kambung. hiatus hernis.",gangguan pencernaan| tukak lambung| hernia hiatus| kelebihan asam lambung
3372,DTL0921636163A1,polysilane max rasa bluberry,tablet,calcium carbonate,"mengurangi gejala hiperasiditas seperti mual, nyeri lambung, nyeri perut, yang tidak dapat diatasi dengan antasid saja",mual| nyeri perut| hiperasiditas gastrointestinal| nyeri lambung
3373,DKL9609205609A1,pratifar 20,kaplet,famotidine,"pengobatan jangka pendek pemeliharaan ulkus duodenum aktif  kondisi hipersekresi patologis , sindroma zollinger - ellison adenoma endokrin multipel",sindrom zollinger-ellison| adenoma endokrin multiple| ulkus duodenum| hipersekresi patologis
3374,DKL9609205609B1,pratifar 40,kaplet,famotidine,"pengobatan jangka pendek pemeliharaan ulkus duodenum aktif  kondisi hipersekresi patologis , sindroma zollinger - ellison adenoma endokrin multipel",sindrom zollinger-ellison| adenoma endokrin multiple| ulkus duodenum| hipersekresi patologis
3376,DKL9931519403A1,prazotec,kapsul,kombinasi-lansoprazole pellet 8| 5,"pengobatan ulkus duodenum, tukak lambung, dan refluks esofagitis",tukak lambung| ulkus duodenum| gerd
3380,DKL0633208233A1,profat,suspensi,sucralfate,"sakit maag, tukak usus halus, tukak lambung, gastritis kronis",tukak lambung| ulkus duodenum| gastritis| sakit maag
3389,DKL9933301517A1,rancus,tablet,ranitidine hydrochloride,"sakit maag , tukak ulkus lambung ulkus tukak lambung paska tindakan , tukak ulkus akibat obat2 nsaid ains , ulkus tukak usus halus , zollinger ellison syndrome , pencegahan ulkus stress",sakit maag| ulkus| ulkus duodenum| tukak lambung| sindrom zollinger-ellison| tukak akibat ains
3390,DKL0435300617A1,ratinal,tablet,ranitidine hydrochloride,"sakit maag , tukak ulkus lambung , reflux esofagitis , pencegahan kambuhnya tukak ulkus peptik , hipersekresi patologis",ulkus peptik | sakit maag| tukak lambung| hipersekresi patologis| gerd
3391,DKL1328206517A1,rebamax,tablet,rebamipide,"tukak lambung, gastritis",tukak lambung| gastritis
3392,DKL1313317817A1,rebamid,tablet,rebamipide,"tukak lambung, gastritis",tukak lambung| gastritis
3394,DKL0133402301A1,redusec,kapsul,omeprazole pellet 8|5,"ulkus tukak lambung usus halus diakibatkan obat2 nsaid , reflux esofagitis , sindrom zollinger - ellison",sindrom zollinger-ellison| gerd| tukak lambung
3395,DKL9131503510A1,renapepsa 20,tablet,famotidine,pengobatan jangka pendek pengobatan pemeliharaan ulkus duodenum aktif  terapi hipersekretori patologis sindroma zollinger - ellison,sindrom zollinger-ellison| hipersekresi patologis| ulkus duodenum
3395,DKL9131503510A1,renapepsa,tablet,famotidine,pengobatan jangka pendek pengobatan pemeliharaan ulkus duodenum aktif  terapi hipersekretori patologis sindroma zollinger - ellison,sindrom zollinger-ellison| hipersekresi patologis| ulkus duodenum
3397,DKL1315712917A1,repimide,tablet,rebamipide,ulkus peptik dan gastritis.,ulkus peptik | gastritis
3399,DKL9832707203A1,rindopump,kapsul,kombinasi-omeprazole pellet 8| 5%,"terapi jangka pendek tukak duodenum, tukak lambung, refluks esofagitis, sindroma zollinger-ellison",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| gerd
3403,DBL7821906363A1,samtacid,tablet,magnesium hydroxide| simethicone| dried aluminium hydroxide gel,"mengurangi nyeri lambung disebabkan kelebihan asam lambung debgan gejala mual , perih kembung",mual| perut kembung| nyeri lambung| kelebihan asam lambung
3405,DKL8322203617A1,sanmetidin,tablet,cimetidine,"sakit maag, ulkus/tukak usus halus, sindroma zollinger ellison, hiperasiditas lambung, esofagitis, menghambat sekresi asam lambung pada anak2",esofagitis| sakit maag| ulkus duodenum| sindrom zollinger-ellison| hiperasiditas gastrointestinal| hipersekresi
3408,DKL7825202101A1,sesden,kapsul,timepidium bromide,"nyeri spasme kram otot polo akibat gastritis , tukak ulkus lambung usus halus , tukak ulkus peptikum , pankreatitis , penyakit2 kandung empedu saluran empedu , radang usus halus , litangiuria",ulkus peptik | radang usus| penyakit saluran empedu| pankreatitis akut| tukak lambung| gastritis| batu kandung kemih| kram otot
3409,TR212343191,sari kunyit,kapsul,ekstrak curcuma domestica rhizoma,membantu memelihara kesehatan pencernaan,
3411,TR082677691,sismax syrup,sirup,aloe vera folium ektrak,membantu meringankan gangguan lambung seperti sakit perut dan kembung,gangguan pencernaan| perut kembung| sakit perut
3414,DBL0104127210A1,stomacain,tablet,kombinasi-aluminum hydroxide magnesium carbonate calcium carbonate coprecipitate (sanalmin b),"pengobatan hiperasiditas gastrointestinal , tukak peptik , gastritis , dispepsia",gangguan pencernaan| ulkus peptik | hiperasiditas gastrointestinal| gastritis
3416,DBL0916910433A1,stomach,suspensi,dried aluminium hydroxide gel| magnesium hydroxide| simethicone,"untuk mengatasi gejala - gejala berhubungan kelebihan asam lambung , gastritis , tukak lambung , tukak usus belas jari , gejala - gejala mual , nyeri lambung , nyeri ulu hati",nyeri lambung| ulkus duodenum| kelebihan asam lambung| tukak lambung| nyeri ulu hati| gastritis
3419,DKL1131531617A1,sysmuco,tablet,rebamipide,"ulkus lambung dikombinasikan dengan obat2 penghambat pompa proton, antikholinergik atau antagonis h2 & terapi gastritis",tukak lambung| gastritis
3424,DKL0908515703A1,tamezole,kapsul,kombinasi-omeprazole enteric coated pellets 8|5,"tukak duodenum,tukak lambung,refluks esofagitis, hipersekresi patologis",hipersekresi patologis| tukak lambung| ulkus duodenum| gerd
3424,DKL0908515703A1,tamezol,kapsul,kombinasi-omeprazole pellet 8| 5,"tukak duodenum,tukak lambung,refluks esofagitis, hipersekresi patologis",hipersekresi patologis| tukak lambung| ulkus duodenum| gerd
3425,DKL1021639633A1,taxilan,suspensi,sucralfate,"gastritis, tukak lambung, tukak usus 12 jari",tukak lambung| ulkus duodenum| gastritis
3427,DBL9933400463A1,ticomag,tablet,dried aluminium hydroxide gel| magnesium hydroxide| simethicone,"sakit maag , hiperasiditas , ulkus tukak peptik , esofagitis , gastritis , flatulens kembung",ulkus peptik | esofagitis| sakit maag| perut kembung| gastritis| hiperasiditas gastrointestinal
3432,DKL0908515417A1,titan 150,tablet,ranitidine hydrochloride,"sakit maag , tukak ulkus lambung usus halus , hipersekresi patologis sindroma zollinger ellison , mastositosis sistemik , reflux gastroesofagitis , esofagitis erosif",sakit maag| mastositiosis| hipersekresi patologis| tukak lambung| sindrom zollinger-ellison| gerd
3434,DBL9832707663A1,tomaag,kaplet,simethicone| magnesium hydroxide| dried aluminium hydroxide gel,"mengurangi asam lambung , gastritis , tukak lambung , tukak duodenum",tukak lambung| ulkus duodenum| gastritis
3437,DKL9715611017A1,tricker 150,tablet,ranitidine hydrochloride,"sakit maag , tukak ulkus peptik usus halus , reflux esofagitis , sindroma zollinger ellison , pencegahan pemeliharaan tukak ulkus peptik berulang",ulkus peptik | sakit maag| ulkus duodenum| sindrom zollinger-ellison| gerd
3440,DBL9927911133A1,triocid,suspensi,magnesium hydroxide| dried aluminium hydroxide gel| simethicone emulsion 30,"untuk menurunkan tingkat keasaman lambung , menghilangkan flatulent kembung terapi tambahan ulkus peptikum",ulkus peptik | perut kembung
3443,DKL0721015217A1,tyran,tablet,ranitidine hydrochloride,"untuk tukak lambung jinak tukak pasca operasi , untuk tukak lambung jinak tukak pasca operasi , tukak berhubungan penggunaan ains , tukak duodenum , tukak duodenum , profilaksis tukak stre berat",tukak stres| tukak pasca operasi| ulkus duodenum| tukak lambung| tukak| tukak akibat ains
3445,DKL1513711033A1,ulcera,suspensi,sucralfate,"gastritis , tukak lambung , tukak usus 12 jari",tukak lambung| ulkus duodenum| gastritis
3448,DKL2028209217B1,ulcerid 40,tablet,famotidine,"tukak duodenum , tukak lambung , sindroma zollinger - ellison  pendarahan gi , erosi lambung , refluks esofagitis",erosi lambung| ulkus duodenum| tukak lambung| sindrom zollinger-ellison| gerd
3449,DKL1704217633A1,ulcron,suspensi,sucralfate,tukak lambung & duodenum. gastritis kronik.,tukak lambung| gastritis
3450,DKL8521001004A1,ulcumaag,kaplet,sucralfate,untuk mengobati ulkus duodenum aktif,ulkus duodenum
3451,DKL9421007304A1,ulmo 20,kaplet,famotidine,"ulkus duodenum aktif , kondisi hipersekretori patologikal",hipersekresi patologis| ulkus duodenum
3452,DKL9421007304B1,ulmo 40,kaplet,famotidine,"sakit maag , ulkus tukak usus halus aktif , hipersekresi patologis",hipersekresi patologis| ulkus duodenum| sakit maag
3460,DKL0209316433A1,ulsicral,suspensi,sucralfate,tukak/ulkus usus halus untuk terapi maksimal 8 minggu,ulkus duodenum| tukak
3462,DKL1705055933A1,ulsidex,suspensi,sucralfate,tukak peptik,ulkus peptik 
3472,DBL8802803723A1,bintang toedjoe obat maag waisan,powder,hydrotalcite,"antasida antiflatulen , membantu meredakan gejala berhubungan peningkatan asam lambung",
3473,TI164350401,wei tai 999 capsule,kapsul,auclandia lappa radix,membantu memelihara kesehatan pencernaan.,
