id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
3044,DKL1033522737A1,ranivel,sirup,ranitidine hydrochloride,"tukak lambung dan tukak duodenum, refluks esofagitis, dispepsia episodik kronis, tukak akibat ains, tukak duodenum karena h.pylori, sindrom zollinger-ellison, kondisi lain dimana pengurangan asam lambung",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| hipersekresi| gangguan pencernaan| penyakit infeksi| tukak akibat ains| gerd
3048,DBL7821624163A1,polysilane,tablet,magnesium hydroxide| simethicone| dried aluminium hydroxide gel,"sakit maag, rasa panas atau terbakar pada uluhati atau kerongkongan, pirosis, gastritis, perut kembung.",perut kembung| pirosis| gastritis| sakit maag
3050,DKL8911603617A1,rantin,tablet,ranitidine hydrochloride,"tukak lambung dan tukak duodenum, refluks esofagitis, dispepsia episodik kronis, tukak akibat ains, tukak duodenum karena h.pylori, sindrom zollinger-ellison, kondisi lain dimana pengurangan asam lambung",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| hipersekresi| gangguan pencernaan| penyakit infeksi| tukak akibat ains| gerd
3051,DBL1940404763A1,disflatyl,tablet,simethicone emulsion 30,meredakan kembung dan rasa tidak nyaman diperut karena gas yang berlebihan.,perut kembung
3055,DKI1335300317A1,nexium mups,tablet,esomeprazole magnesium trihydrate,mengobati gastroesophageal reflux disease (gerd) dengan esofagitis (peradangan pada lapisan kerongkongan) atau simptom refluks yang berat dan pasien tukak lambung (ulkus peptik) yang disebabkan h.pylori dalam terapi kombinasi dan diakibatkan konsumsi oains.,esofagitis| tukak lambung| radang kerongkongan| penyakit infeksi| gerd| ulkus peptik 
3059,DBL9111601963A1,promag,tablet,hydrotalcite| magnesium hydroxide| simethicone,"meringankan gejala-gejala yang berhubungan dengan kelebihan asam lambung, gastritis, tukak lambung, tukak usus 12 jari dengan gejala seperti mual, nyeri lambung, nyeri ulu hati, kembung dan perasaan penuh pada lambung.",tukak lambung| kelebihan asam lambung| gastritis| ulkus duodenum
3063,DBL7822254033A1,sanmag,suspensi,dried aluminium hydroxide gel| magnesium hydroxide paste| simethicone,"obat pengobatan hiperasiditas lambung saluran cerna , mual , nyeri lambung ulu hati , perut kembung , penuh lambung gastritis , kram saluran cerna pylorus , tukak ulkus peptik usus halus , dispepsia gangguan pencernaan neurogenik , hipermotilitas usus",perut kembung| kram saluran pencernaan| gastritis| ulkus duodenum| mual| hipermotilitas usus| hiperasiditas gastrointestinal| gangguan pencernaan| nyeri lambung
3068,GBL0830908863A2,antasida doen,tablet,magnesium hydroxide| dried aluminium hydroxide gel,"obat sakit maag untuk mengurangi nyeri lambung yang disebabkan oleh kelebihan asam lambung, gastritis, ulkus gastritis dan ulkus duodenal dengan gejala seperti mual dan perih.",ulkus duodenum| kelebihan asam lambung| gastritis| sakit maag
3077,DBL8511602633B1,plantacid forte,suspensi,dried aluminium hydroxide gel| magnesium hydroxide| simethicone,"mengurangi gejala-gejala yang berhubungan dengan kelebihan asam lambung, tukak lambung, tukak usus 12 jari dengan gejala seperti mual dan kembung.",perut kembung| tukak lambung| ulkus duodenum| mual| kelebihan asam lambung
3078,DKL9722223303A1,lapraz,kapsul,lansoprazole,"pengobatan tukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi h.pylori.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| penyakit infeksi| gerd| ulkus peptik 
3079,DKL0518707017A1,mucosta,tablet,rebamipide,"sakit maag , gastric ulcer tukak lambung terapi kombinasi penghambat pompa proton antikolinergik antagonis h2 gastritis",tukak lambung| gastric ulcer| gastritis| sakit maag
3081,GKL1604524617A1,rebamipide,tablet,rebamipide,"ulkus gaster kombinasi penghambat pompa proton , antikolinergik antagonis h2 gastritis",tukak lambung| gastritis
3084,DBL1441200163A1,mylanta,tablet,dried aluminium hydroxide gel| simethicone| magnesium hydroxide,"mengurangi gejala-gejala yang berhubungan dengan kelebihan, gastritis, tukak lambung, tukak usus 12 jari dengan gejala seperti mual, nyeri lambung dan nyeri ulu hati.",gastritis| tukak lambung| ulkus duodenum| nyeri ulu hati| nyeri lambung
3086,GKL1505051115B1,pantoprazole,tablet,kombinasi-pantoprazole sodium blend 27|5,simtomatik gerd atau gangguan refluks non erosive pengobatan jangka panjang refluks esofagitis sedang dan berat,simtomatik| refluks| nerd| gerd| esofagitis
3087,GKL1615718915A1,esomeprazole megnesium trihydrate,tablet,esomeprazole magnesium,mengobati gastroesophageal reflux disease (gerd) dengan esofagitis (peradangan pada lapisan kerongkongan) atau simptom refluks yang berat dan pasien tukak lambung (ulkus peptik) yang disebabkan h.pylori dalam terapi kombinasi dan diakibatkan konsumsi oains.,esofagitis| tukak lambung| radang kerongkongan| gerd| ulkus peptik 
3088,DKL1134609503A2,omz,kapsul,omeprazole pellet,"pengobatan jangka pendek untuk tukak lambung dan tukak duodenum, tukak lambung dan duodenum yang terkait dengan ains, lesi lambung dan duodenum, regimen eradikasi h. pylori pada tukak peptik, refluks esofagitis, sindrom zollinger ellison.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| ains| gerd| ulkus peptik 
3094,DBL8831501463A1,farmacrol forte,tablet,aluminium hydroxide,"sakit maag, hiperasiditas, tukak/ulkus lambung-usus halus, gastritis, perut kembung",perut kembung| gastritis| sakit maag| ulkus duodenum| hiperasiditas gastrointestinal
3097,GKL1604133533A1,sucralfate,suspensi,sucralfate,"tukak lambung dan usus, gastritis kronik dan profilaksis perdarahan gastrointestinal",tukak lambung| perdarahan gastrointestinal| gastritis
3105,DKL0311636403A1,lancid,kapsul,kombinasi-lansoprazole pellets,"pengobatan tukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi h.pylori.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| penyakit infeksi| gerd| ulkus peptik 
3108,GKL2117630507A1,pantoprazole sodium sesquihydrate,kaplet,pantoprazole sodium sesquihydrate,menghilangkan gejala terapi jangka pendek gangguan gaster pengurangan asam lambung ulkus duodenal ulkus gaster refluks esofagitis berat,esofagitis| gangguan gaster| tukak lambung| hipersekresi| ulkus duodenum| refluks| gerd
3110,DKL0435302433A1,propepsa,suspensi,sucralfate,"tukak lambung dan usus, gastritis kronik dan profilaksis perdarahan gastrointestinal",tukak lambung| perdarahan gastrointestinal| gastritis
3124,DKL0309214203A1,lokev,kapsul,omeprazole pellet 8|5%,"pengobatan jangka pendek untuk tukak lambung dan tukak duodenum, tukak lambung dan duodenum yang terkait dengan ains, lesi lambung dan duodenum, regimen eradikasi h. pylori pada tukak peptik, refluks esofagitis, sindrom zollinger ellison.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| ains| gerd| ulkus peptik 
3125,DKI1553300715B1,pantozol 40,tablet,pantoprazole sodium sesquihydrate,"untuk kombinasi 2 antibiotik sesuai eradikasi h  pylorus pasien tukak lambung  tukak duodenum , tukak lambung , refluks esofagitis berat  sindrom zollinger - ellison kondisi hipersekresi patologis",sindrom zollinger-ellison| esofagitis| tukak lambung| ulkus duodenum| hipersekresi| refluks| gerd| hipersekresi patologis
3127,DKL9522216903A1,pumpitor,kapsul,omeprazole enteric coated pellet 8|5,"pengobatan jangka pendek untuk tukak lambung dan tukak duodenum, tukak lambung dan duodenum yang terkait dengan ains, lesi lambung dan duodenum, regimen eradikasi h. pylori pada tukak peptik, refluks esofagitis, sindrom zollinger ellison.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| ains| gerd| ulkus peptik 
3129,DBL7206102310A1,strocain p,tablet,polymigel,"sakit maag, mual, hiperasiditas, nyeri perut, kembung, yang disebabkan oleh ulkus/tukak lambung/usus halus & gastritis",perut kembung| gastritis| sakit maag| ulkus duodenum| mual| nyeri perut| hiperasiditas gastrointestinal
3131,DKI2070701417A1,vocinti,tablet,vonoprazan fumarate,pengobatan luka lambung luka usus duodenal pengobatan refluks esophagitis pencegahan kambuh luka lambung luka duodenal pasien menjalani pengobatan aspirin dosis rendah pencegahan kambuh luka lambung luka duodenal pasien menjalani pengobatan ains anti inflamatori non steroid nyeri inflamasi pengobatan infeksi disebabkan bakteri helicobacter pylorus kombinasi antibiotik,tukak lambung| ulkus duodenum| infeksi helicobacter pylori| infeksi| nyeri inflamasi| gerd| luka usus| esofagitis
3139,DBL8517603010A1,acitral,tablet,magnesium hydroxide| simethicone| dried aluminium hydroxide gel,"sakit maag, tukak lambung & tukak usus halus, hiperasiditas pencernaan, gastritis, gangguan pencernaan, perut kembung",perut kembung| gastritis| sakit maag| tukak lambung| ulkus duodenum| hiperasiditas gastrointestinal| gangguan pencernaan
3140,QD182216541,garam inggris cap gajah,,magnesium sulfat,membantu melancarkan buang air besar,sulit buang air besar
3141,GKL2044401910A1,cimetidine,tablet,cimetidine,"pengobatan tukak usus, tukak lambung aktif, refluks gastroesofagus yang erosif, pencegahan, perdarahan, saluran cerna atas, hipersekresi patologis seperti pada sindroma zollinger-ellison, mastosis sistematik, adenoma endokrin multiple.",mastositiosis| sindrom zollinger-ellison| tukak lambung| adenoma endokrin multiple| ulkus duodenum| perdarahan saluran pencernaan| pendaharan| gerd| hipersekresi patologis
3142,DKL0709217003A1,dobrizol,kapsul,lansoprazole,pengobatan tukak lambung,tukak lambung
3143,TR142678931,esemag,sachet,curcuma domestica rhizoma extract,"membantu meringankan gangguan lambung , mual , muntah , perih tidak enak ulu hati",gangguan pencernaan| muntah| mual| heartburn
3144,DKL2134616203B1,esoferr,kapsul,esomeprazole magnesium trihydrate,mengobati gastroesophageal reflux disease (gerd) dengan esofagitis (peradangan pada lapisan kerongkongan) atau simptom refluks yang berat dan pasien tukak lambung (ulkus peptik) yang disebabkan h.pylori dalam terapi kombinasi dan diakibatkan konsumsi oains.,esofagitis| tukak lambung| radang kerongkongan| gerd| ulkus peptik 
3146,DKL8922210017A1,famocid 20,tablet,famotidine,"ulkus duodenum  kondisi hipersekresi patologis , sindrom zollinger - ellison , adenoma endokrin",ulkus duodenum| adenoma endokrin multiple| hipersekresi patologis| sindrom zollinger-ellison
3150,DKL1006312617A1,gasela,tablet,ranitidine hydrochloride,"pengobatan jangka pendek tukak usus belas jari aktif , tukak lambung aktif mengurangi gejala refluks esofagitis , terapi pemeliharaan penyembuhan tukak usus belas jari tukak lambung pengobatan hipersekresi patologis sindrom zollinger ellison mastositosis sistemik",mastositiosis| sindrom zollinger-ellison| tukak lambung| ulkus duodenum| gerd| hipersekresi patologis
3152,DBL1715625433A1,gastrinal hd,suspensi,hydrotalcite| magnesium hydroxide| simethicone,"untuk meringankan gejala-gejala yang berhubungan dengan kelebihan asam lambung, gastritis, tukak lambung, tukak usus 12 jari dengan gejala-gejala seperti mual, nyeri lambung, nyeri ulu hati, kembung, dan perasaan penuh pada lambung.",tukak lambung| kelebihan asam lambung| gastritis| ulkus duodenum
3153,DBL8718203463A1,gastrucid,tablet,magnesium hydroxide| dried aluminium hydroxide gel| simethicone,"sakit maag, gastritis, tukak lambung dan/atau usus halus, esofagitis, pirosis, perut kembung",perut kembung| gastritis| sakit maag| tukak lambung| danatau usus halus| esofagitis| pirosis
3155,DBL9007801563A1,hufamag plus,tablet,dried aluminium hydroxide gel,"mengurangi gejala yang berhubungan dengan hipersekresi asam lambung, tukak lambung, gastritis, dan tukak duodenum yang disertai dengan gejala-gejala seperti mual, nyeri ulu hati, nyeri lambung, kembung, dan rasa penuh pada lambung.",tukak lambung| ulkus duodenum| hipersekresi| gastritis
3160,DKL0113310503A1,lasgan,kapsul,kombinasi-lansoprazole pellet 8| 5,"pengobatan tukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi h.pylori.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| penyakit infeksi| gerd| ulkus peptik 
3161,DKL9705023403A1,laz,kapsul,kombinasi-lansoprazole pellet 8| 5 %,"pengobatan ulkus duodenum, tukak lambung, dan refluks esofagitis",tukak lambung| ulkus duodenum| gerd
3162,DKL1817113133A1,lipepsa,suspensi,sucralfate,"tukak lambung dan usus, gastritis kronik dan profilaksis perdarahan gastrointestinal.",tukak lambung| perdarahan gastrointestinal| gastritis
3165,DBL8918805733B1,magtral forte rasa mint,suspensi,magnesium hydroxide| simethicone| dried aluminium hydroxide gel,"untuk mengobati gangguan pada saluran pencernaan seperti gastritis, perut kembung, maag, dispepsia, hiatus hernia, tukak lambung dan usus duabelas jari, kepenuhan, dan ketidaknyamanan akibat adanya kelebihan gas pada saluran pencernaan",perut kembung| gastritis| sakit maag| tukak lambung| kepenuhan| usus duabelas jari| ketidaknyamanan| gangguan pencernaan| hernia hiatus
3166,DKL0304421033A1,neciblok,suspensi,sucralfate,"sakit maag, tukak lambung, tukak usus halus, gastritis kronik (s/d 8 minggu)",tukak lambung| ulkus duodenum| gastritis| sakit maag
3170,DKL1108016233A1,nucral,suspensi,sucralfate,"vertigo dan pusing pada penyakit meniere, sindroma meniere, vertigo perifer",vertigo| penyakit meniere
3173,DKL1617627207A1,pantopump 40,kaplet,pantoprazole sodium sesquihydrate,"dalam kombinasi dengan 2 antibiotik yang tepat untuk eradikasi h.pylori. ulkus peptikum. ulkus duodenum. ulkus lambung, inflamasi esofagus (refluks esofagus) sedang dan berat. sindrom zollinger-ellison dan kondisi hipersekresi patologis lainnya.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| penyakit infeksi| gerd| hipersekresi patologis| ulkus peptik 
3174,DKI1553300715A1,pantozol,tablet,pantoprazole sodium sesquihydrate,untuk meredakan gejala gastroesophageal reflux disease (gerd) atau nonerosive reflux disease (nerd). untuk penanganan jangka panjang reflux esophagitis sedang dan berat.,nerd| gerd
3178,DKL1806102815A1,pariet,tablet,rabeprazole sodium,"maag, tukak lambung, tukak usus halus, reflux esofagitis erosif/ulseratif, eradikasi h.pylori.",sakit maag| tukak lambung| ulkus duodenum| refluks| penyakit infeksi| gerd
3180,DKL1213706615B1,pepzol 40,tablet,pantoprazole sodium sesquihydrate,"tukak lambung & duodenum, refluks esofagitis, sindrom zollinger-ellison",tukak lambung| gerd| sindrom zollinger-ellison
3182,DBL8511602633A1,plantacid,suspensi,magnesium hydroxide| simethicone emulsion 30| dried aluminium hydroxide gel,"mengurangi asam lambung, tukak lambung, tukak duodenum",tukak lambung| asam lambung| ulkus duodenum
3189,DBL7817801033B1,polycrol forte,suspensi,simethicone| aluminium hydroxide gel| magnesium hydroxide paste (30),"gangguan lambung yang disebabkan karana kelebihan asam lambung seperli pada tukak lambung, nyari pada ulu hati. kambung. hiatus hernis.",tukak lambung| kelebihan asam lambung| gangguan pencernaan| hernia hiatus
3195,DTL0921636263A1,polysilane max rasa peppermint,tablet,famotidine| magnesium hydroxide| calcium carbonate,"mengurangi gejala hiperasiditas seperti mual, nyeri lambung, nyeri perut, yang tidak dapat diatasi dengan antasid saja",nyeri perut| mual| hiperasiditas gastrointestinal| nyeri lambung
3199,DKI1952000115A1,prosogan fd,tablet,lansoprazole,"pengobatan ulkus duodenum, tukak lambung, dan refluks esofagitis",tukak lambung| ulkus duodenum| gerd
3202,DKL1017809937A1,ranicho (rasa strawberry),sirup,ranitidine hydrochloride,"terapi jangka pendek tukak duodenal tukak lambung aktif , meredakan gejala - gejala refluks esofagitis  terapi pemeliharaan penyembuhan tukak duodenal tukak lambung  terapi kondisi hipersekresi patologis sindrom zollinge",sindrom zollinger-ellison| esofagitis| tukak lambung| ulkus duodenum| refluks| gerd| hipersekresi patologis
3203,DKL1633535615A1,s-omevell,tablet,esomeprazole magnesium,digunakan untuk mengobati gastroesophageal reflux disease (gerd) dengan esofagitis (peradangan pada lapisan kerongkongan) atau simptom refluks yang berat dan pasien tukak lambung (ulkus peptik) yang diakibatkan konsumsi oains.,esofagitis| tukak lambung| radang kerongkongan| gerd| ulkus peptik 
3204,DKL2017629833A1,sucralbat,suspensi,kombinasi-sucralfate suspension,"pengobatan jangka pendek (sampai dengan 8 minggu) ulkus gaster, ulkus duodenum, gastritis kronik",tukak lambung| ulkus duodenum| gastritis
3209,DKL0404129133A1,ulsafate,suspensi,sucralfate,"gastritis, tukak lambung, tukak usus 12 jari",tukak lambung| ulkus duodenum| gastritis
3215,DKL1505051215B1,vomizole 40,tablet,kombinasi-pantoprazole sodium blend 27|5,"dalam kombinasi dengan 2 antibiotik yang tepat untuk eradikasi h.pylori. ulkus peptikum. ulkus duodenum. ulkus lambung, inflamasi esofagus (refluks esofagus) sedang dan berat. sindrom zollinger-ellison dan kondisi hipersekresi patologis lainnya.",sindrom zollinger-ellison| tukak lambung| ulkus duodenum| gerd| hipersekresi patologis| ulkus peptik 
3217,DBL8821003363A1,almacon,tablet,dried aluminium hydroxide gel,"perut kembung , nyeri lambung , epigastrium , antasida gastritis , hiatus hernia peptik eosifagitis , ulkus deudenum ulkus lambung",perut kembung| hernia| gastritis| tukak lambung| ulkus duodenum| epigastrium| esofagitis| hernia hiatus| nyeri lambung
3223,DBL9604414933A1,anflat,suspensi,dried aluminium hydroxide gel| magnesium hydroxide| simethicone,"mengurangi gejala kelebihan asam lambung , tukak lambung , tukak duodenum",tukak lambung| kelebihan asam lambung| ulkus duodenum
3226,DBL9631106733A1,atmacid,suspensi,dried aluminium hydroxide gel,"sakit maag , gejala2 hiperasiditas lambung , gastritis , tukak lambung , tukak duodenum a  l  mual , nyeri lambung , nyeri ulu hati , perut kembung , bersendawa",perut kembung| gastritis| sakit maag| tukak lambung| ulkus duodenum| sendawa| mual| nyeri ulu hati| hiperasiditas gastrointestinal| nyeri lambung
